# Launching Optimal Roster...
Reading datasets/n030w8/Sc-n030w8.txt
Reading datasets/n030w8/WD-n030w8-2.txt
Demand created
Reading datasets/n030w8/WD-n030w8-7.txt
Demand created
Reading datasets/n030w8/WD-n030w8-0.txt
Demand created
Reading datasets/n030w8/WD-n030w8-9.txt
Demand created
Reading datasets/n030w8/WD-n030w8-3.txt
Demand created
Reading datasets/n030w8/WD-n030w8-6.txt
Demand created
Reading datasets/n030w8/WD-n030w8-0.txt
Demand created
Reading datasets/n030w8/WD-n030w8-6.txt
Demand created
Reading datasets/n030w8/H0-n030w8-1.txt
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
##########################################################
TM: Starting phase 0
##########################################################
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    16 /    12     6 |       3210    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    16 /    12     6 |       3210    1872.70    1872.70 |       62    1874.73   683 /  752      12390 |      -5.00    16   252  
BCP:    16 /    12     6 |       3210    1872.70    1872.70 |       63    1874.69   677 /  747      12642 |     -13.27    30    10  
BCP:    16 /    12     6 |       3210    1872.70    1872.70 |       64    1872.94   684 /  754      12652 |      -6.52    30     6  
BCP:    16 /    12     6 |       3210    1872.70    1872.70 |       65    1872.94   684 /  754      12658 |      -1.52    30     2  
BCP:    16 /    12     6 |       3210    1872.70    1872.70 |       66    1872.90   695 /  765      12660 |      -0.19    30     4  
BCP:    16 /    12     6 |       3210    1872.70    1872.70 |       67    1872.88   693 /  763      12664 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    19 /    14     7 |       3210    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    19 /    14     7 |       3210    1872.70    1872.70 |       68    1873.07   691 /  762      12664 |      -2.67    30    18  
BCP:    19 /    14     7 |       3210    1872.70    1872.70 |       69    1873.07   690 /  761      12682 |      -0.26    30     4  
BCP:    19 /    14     7 |       3210    1872.70    1872.70 |       70    1873.07   690 /  761      12686 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    22 /    16     8 |       3210    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    22 /    16     8 |       3210    1872.70    1872.70 |       71    1873.62   679 /  755      12686 |     -14.05    15   280  
BCP:    22 /    16     8 |       3210    1872.70    1872.70 |       72    1873.30   677 /  755      12966 |      -7.50    30    14  
BCP:    22 /    16     8 |       3210    1872.70    1872.70 |       73    1873.25   669 /  746      12980 |      -3.33    30     4  
BCP:    22 /    16     8 |       3210    1872.70    1872.70 |       74    1873.07   663 /  741      12984 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    25 /    18     9 |       3210    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    25 /    18     9 |       3210    1872.70    1872.70 |       75    1875.00   679 /  756      12980 |     -11.67    30    23  
BCP:    25 /    18     9 |       3210    1872.70    1872.70 |       76    1874.91   682 /  759      13003 |     -11.67    30    10  
BCP:    25 /    18     9 |       3210    1872.70    1872.70 |       77    1873.07   662 /  742      13013 |      -7.50    30    22  
BCP:    25 /    18     9 |       3210    1872.70    1872.70 |       78    1873.07   662 /  742      13035 |      -5.00    30    24  
BCP:    25 /    18     9 |       3210    1872.70    1872.70 |       79    1873.07   662 /  742      13059 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    28 /    20    10 |       3210    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    28 /    20    10 |       3210    1872.70    1872.70 |       80    1873.99   674 /  757      13059 |      -0.99    20   276  
BCP:    28 /    20    10 |       3210    1872.70    1872.70 |       81    1873.78   659 /  745      13335 |      -3.93    30     8  
BCP:    28 /    20    10 |       3210    1872.70    1872.70 |       82    1873.78   659 /  745      13343 |      -1.07    30    16  
BCP:    28 /    20    10 |       3210    1872.70    1872.70 |       83    1873.78   659 /  745      13359 |      -0.95    30     2  
BCP:    28 /    20    10 |       3210    1872.70    1872.70 |       84    1873.78   659 /  745      13361 |      -0.95    30     2  
BCP:    28 /    20    10 |       3210    1872.70    1872.70 |       85    1873.78   659 /  745      13363 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    31 /    22    11 |       3210    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    31 /    22    11 |       3210    1872.70    1872.70 |       86    1876.14   661 /  748      13363 |      -4.21    30    36  
BCP:    31 /    22    11 |       3210    1872.70    1872.70 |       87    1875.90   671 /  758      13399 |      -2.02    30    34  
BCP:    31 /    22    11 |       3210    1872.70    1872.70 |       88    1875.57   640 /  728      13433 |      -0.36    30     2  
BCP:    31 /    22    11 |       3210    1872.70    1872.70 |       89    1875.57   640 /  728      13435 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    34 /    24    12 |       3210    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    34 /    24    12 |       3210    1872.70    1872.70 |       90    1878.07   646 /  737      13435 |      -2.86    30    26  
BCP:    34 /    24    12 |       3210    1872.70    1872.70 |       91    1877.29   642 /  734      13461 |      -4.74    30     8  
BCP:    34 /    24    12 |       3210    1872.70    1872.70 |       92    1877.28   642 /  734      13469 |      -3.10    30    12  
BCP:    34 /    24    12 |       3210    1872.70    1872.70 |       93    1877.28   642 /  734      13481 |      -2.98    30     2  
BCP:    34 /    24    12 |       3210    1872.70    1872.70 |       94    1877.28   642 /  734      13483 |      -1.07    30     2  
BCP:    34 /    24    12 |       3210    1872.70    1872.70 |       95    1877.27   654 /  745      13485 |      -2.64    30     2  
BCP:    34 /    24    12 |       3210    1872.70    1872.70 |       96    1877.27   654 /  745      13487 |      -0.39    30     4  
BCP:    34 /    24    12 |       3210    1872.70    1872.70 |       97    1877.27   654 /  745      13491 |      -6.58    30     4  
BCP:    34 /    24    12 |       3210    1872.70    1872.70 |       98    1877.27   654 /  745      13495 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    37 /    26    13 |       3210    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    37 /    26    13 |       3210    1872.70    1872.70 |       99    1881.48   625 /  721      13495 |     -10.10    15   136  
BCP:    37 /    26    13 |       3210    1872.70    1872.70 |      100    1879.65   596 /  692      13611 |     -15.47    30    87  
BCP:    37 /    26    13 |       3210    1872.70    1872.70 |      101    1879.26   607 /  703      13698 |      -8.91    30    32  
BCP:    37 /    26    13 |       3210    1872.70    1872.70 |      102    1879.12   600 /  696      13730 |      -6.55    30    32  
BCP:    37 /    26    13 |       3210    1872.70    1872.70 |      103    1879.12   600 /  696      13762 |      -9.84    30    36  
BCP:    37 /    26    13 |       3210    1872.70    1872.70 |      104    1879.12   600 /  696      13798 |     -10.00    30    16  
BCP:    37 /    26    13 |       3210    1872.70    1872.70 |      105    1879.12   600 /  696      13814 |      -2.19    30     8  
BCP:    37 /    26    13 |       3210    1872.70    1872.70 |      106    1879.10   604 /  700      13822 |      -1.09    30     8  
BCP:    37 /    26    13 |       3210    1872.70    1872.70 |      107    1879.09   590 /  685      13830 |      -0.10    30     6  
BCP:    37 /    26    13 |       3210    1872.70    1872.70 |      108    1879.09   590 /  685      13836 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    40 /    28    14 |       3210    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    40 /    28    14 |       3210    1872.70    1872.70 |      109    1879.90   582 /  682      13836 |      -5.88    19   130  
BCP:    40 /    28    14 |       3210    1872.70    1872.70 |      110    1879.89   565 /  665      13966 |      -0.35    30    42  
TM 920.310: Sol from proc: 1  val: 2885.000000 (prev best: 3210.000000)  tree size/procd: 43/14  cand list ins/size: 29/28
BCP:    40 /    28    14 |       2885    1872.70    1872.70 |      111    1879.89   565 /  665      14008 |      -0.02    30    22  
BCP:    40 /    28    14 |       2885    1872.70    1872.70 |      112    1879.89   565 /  665      13886 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    43 /    30    15 |       2885    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    43 /    30    15 |       2885    1872.70    1872.70 |      113    1885.59   587 /  692      13886 |      -5.71    15   178  
BCP:    43 /    30    15 |       2885    1872.70    1872.70 |      114    1884.88   559 /  662      14064 |      -5.27    30    28  
BCP:    43 /    30    15 |       2885    1872.70    1872.70 |      115    1884.88   559 /  662      14092 |      -3.96    30    26  
BCP:    43 /    30    15 |       2885    1872.70    1872.70 |      116    1884.88   559 /  662      14118 |      -3.91    30    26  
BCP:    43 /    30    15 |       2885    1872.70    1872.70 |      117    1884.88   559 /  662      14144 |      -0.56    30     4  
BCP:    43 /    30    15 |       2885    1872.70    1872.70 |      118    1884.88   559 /  662      14148 |      -0.41    30     6  
BCP:    43 /    30    15 |       2885    1872.70    1872.70 |      119    1884.88   559 /  662      14154 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    46 /    32    16 |       2885    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    46 /    32    16 |       2885    1872.70    1872.70 |      120    1888.21   510 /  624      14154 |     -10.00    30    16  
BCP:    46 /    32    16 |       2885    1872.70    1872.70 |      121    1885.71   510 /  624      14170 |      -4.03    30    20  
BCP:    46 /    32    16 |       2885    1872.70    1872.70 |      122    1885.71   510 /  624      14190 |      -2.13    30     8  
BCP:    46 /    32    16 |       2885    1872.70    1872.70 |      123    1885.71   510 /  624      14198 |      -1.01    30     4  
BCP:    46 /    32    16 |       2885    1872.70    1872.70 |      124    1885.71   510 /  624      14202 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    49 /    34    17 |       2885    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    49 /    34    17 |       2885    1872.70    1872.70 |      125    1886.93   515 /  632      14202 |      -4.57    24    62  
BCP:    49 /    34    17 |       2885    1872.70    1872.70 |      126    1886.45   517 /  634      14264 |      -7.39    30    68  
BCP:    49 /    34    17 |       2885    1872.70    1872.70 |      127    1885.84   516 /  633      14332 |      -4.54    25    56  
BCP:    49 /    34    17 |       2885    1872.70    1872.70 |      128    1885.84   516 /  633      14388 |      -5.46    30    60  
BCP:    49 /    34    17 |       2885    1872.70    1872.70 |      129    1885.71   480 /  597      14448 |      -2.96    30     4  
BCP:    49 /    34    17 |       2885    1872.70    1872.70 |      130    1885.71   480 /  597      14452 |      -2.74    30     2  
BCP:    49 /    34    17 |       2885    1872.70    1872.70 |      131    1885.71   480 /  597      14454 |      -2.50    30     2  
BCP:    49 /    34    17 |       2885    1872.70    1872.70 |      132    1885.71   480 /  597      14456 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      133    1910.08   505 /  625      14456 |     -11.12    30    42  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      134    1907.81   513 /  633      14498 |      -5.56    30    16  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      135    1907.13   508 /  628      14514 |      -2.58    30    28  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      136    1907.02   515 /  635      14542 |      -5.68    30    14  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      137    1906.78   504 /  624      14556 |      -2.28    30    36  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      138    1906.78   504 /  624      14592 |      -5.56    30     4  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      139    1906.78   504 /  624      14596 |      -3.33    30     2  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      140    1906.78   504 /  624      14598 |      -5.56    30     2  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      141    1905.38   477 /  597      14600 |      -5.67    30    14  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      142    1905.12   500 /  620      14614 |      -1.31    30    26  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      143    1905.12   500 /  620      14640 |      -0.56    30     6  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      144    1905.12   500 /  620      14646 |      -0.55    30     6  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      145    1905.12   500 /  620      14652 |      -1.29    30     2  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      146    1905.12   500 /  620      14654 |      -0.19    30     2  
BCP:    52 /    36    18 |       2885    1872.70    1872.70 |      147    1905.12   500 /  620      14656 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    55 /    38    19 |       2885    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    55 /    38    19 |       2885    1872.70    1872.70 |      148    1907.96   505 /  627      14656 |      -8.00    30     8  
BCP:    55 /    38    19 |       2885    1872.70    1872.70 |      149    1906.18   503 /  625      14664 |      -4.44    30    11  
BCP:    55 /    38    19 |       2885    1872.70    1872.70 |      150    1906.18   503 /  625      14675 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    58 /    40    20 |       2885    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    58 /    40    20 |       2885    1872.70    1872.70 |      151    1915.58   503 /  629      14675 |     -20.45    21   206  
BCP:    58 /    40    20 |       2885    1872.70    1872.70 |      152    1915.17   491 /  616      14881 |     -12.07    30    28  
BCP:    58 /    40    20 |       2885    1872.70    1872.70 |      153    1915.17   491 /  616      14909 |      -5.54    30    12  
BCP:    58 /    40    20 |       2885    1872.70    1872.70 |      154    1915.17   491 /  616      14921 |      -1.74    30    16  
BCP:    58 /    40    20 |       2885    1872.70    1872.70 |      155    1915.17   491 /  616      14937 |      -1.54    30     8  
BCP:    58 /    40    20 |       2885    1872.70    1872.70 |      156    1915.17   491 /  616      14945 |      -3.45    30    10  
BCP:    58 /    40    20 |       2885    1872.70    1872.70 |      157    1915.17   491 /  616      14955 |      -1.85    30     4  
BCP:    58 /    40    20 |       2885    1872.70    1872.70 |      158    1915.17   491 /  616      14959 |      -1.31    30     2  
BCP:    58 /    40    20 |       2885    1872.70    1872.70 |      159    1915.17   491 /  616      14961 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    61 /    42    21 |       2885    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    61 /    42    21 |       2885    1872.70    1872.70 |      160    1922.07   486 /  615      14961 |     -12.92    22   100  
BCP:    61 /    42    21 |       2885    1872.70    1872.70 |      161    1920.28   493 /  623      15061 |     -14.93    27   104  
BCP:    61 /    42    21 |       2885    1872.70    1872.70 |      162    1919.76   461 /  591      15165 |      -9.22    30    49  
BCP:    61 /    42    21 |       2885    1872.70    1872.70 |      163    1918.60   477 /  607      15214 |      -7.48    25    50  
BCP:    61 /    42    21 |       2885    1872.70    1872.70 |      164    1918.54   492 /  622      15264 |      -5.65    30    28  
BCP:    61 /    42    21 |       2885    1872.70    1872.70 |      165    1918.48   485 /  615      15292 |      -4.37    30    16  
BCP:    61 /    42    21 |       2885    1872.70    1872.70 |      166    1918.46   485 /  615      15308 |      -3.11    30     4  
BCP:    61 /    42    21 |       2885    1872.70    1872.70 |      167    1918.46   485 /  615      15312 |      -0.71    30     2  
BCP:    61 /    42    21 |       2885    1872.70    1872.70 |      168    1918.46   485 /  615      15314 |      -2.37    30     4  
BCP:    61 /    42    21 |       2885    1872.70    1872.70 |      169    1918.46   485 /  615      15318 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    64 /    44    22 |       2885    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    64 /    44    22 |       2885    1872.70    1872.70 |      170    1918.70   439 /  573      15318 |      -6.02    24   128  
BCP:    64 /    44    22 |       2885    1872.70    1872.70 |      171    1918.59   439 /  573      15446 |      -9.07    30    40  
BCP:    64 /    44    22 |       2885    1872.70    1872.70 |      172    1918.53   446 /  580      15486 |      -4.70    30    12  
BCP:    64 /    44    22 |       2885    1872.70    1872.70 |      173    1918.53   446 /  580      15498 |      -9.52    30    12  
BCP:    64 /    44    22 |       2885    1872.70    1872.70 |      174    1918.53   446 /  580      15510 |      -3.00    30     8  
BCP:    64 /    44    22 |       2885    1872.70    1872.70 |      175    1918.53   446 /  580      15518 |      -2.95    30     2  
BCP:    64 /    44    22 |       2885    1872.70    1872.70 |      176    1918.53   446 /  580      15520 |       0.00    30     0  
