Reading datasets/n080w8/Sc-n080w8.txt
Reading datasets/n080w8/WD-n080w8-0.txt
Demand created
Reading datasets/n080w8/WD-n080w8-4.txt
Demand created
Reading datasets/n080w8/WD-n080w8-0.txt
Demand created
Reading datasets/n080w8/WD-n080w8-9.txt
Demand created
Reading datasets/n080w8/WD-n080w8-1.txt
Demand created
Reading datasets/n080w8/WD-n080w8-9.txt
Demand created
Reading datasets/n080w8/WD-n080w8-6.txt
Demand created
Reading datasets/n080w8/WD-n080w8-2.txt
Demand created
Reading datasets/n080w8/H0-n080w8-2.txt
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
##########################################################
TM: Starting phase 0
##########################################################
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       35 10029066.74   648 /  847      10280 |   -1682.11    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       36 10026916.17   630 /  845      10580 |    -357.63    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       37 10025622.54   697 /  893      10880 |    -304.35    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       38 10024149.87   721 /  909      11180 | -9997903.99    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       39 10022631.41   725 /  916      11480 |    -358.88    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       40 10020725.02   819 /  983      11780 |    -522.06    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       41 10018744.46   880 / 1035      12080 |    -328.15    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       42 10017504.61   843 / 1010      12380 |    -256.71    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       43 10016292.43   882 / 1044      12680 | -9997930.65    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       44 10015170.78   909 / 1067      12980 | -9998099.28    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       45   17976.82   988 / 1145      13280 |    -294.61    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       46   16720.89  1006 / 1155      13580 |    -332.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       47   15889.59  1083 / 1209      13880 |    -205.71    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       48   15354.59  1138 / 1244      14180 |    -187.75    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       49   14963.19  1115 / 1227      14480 |   -1073.20    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       50   13672.79  1169 / 1273      14780 |    -262.90    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       51   12954.57  1191 / 1297      15080 |    -250.94    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       52   12170.79  1170 / 1281      15380 |    -201.29    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       53   11720.41  1210 / 1316      15680 |    -183.50    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       54   11503.37  1271 / 1359      15980 |    -486.16    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       55   10249.72  1249 / 1355      16280 |    -179.12    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       56    9821.13  1275 / 1359      16580 |    -147.97    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       57    9528.25  1269 / 1359      16880 |    -195.60    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       58    9258.33  1319 / 1415      17180 |    -137.13    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       59    9016.76  1346 / 1427      17480 |    -675.92    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       60    8405.17  1360 / 1431      17780 |    -225.39    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       61    7744.99  1374 / 1455      18080 |     -85.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       62    7483.57  1400 / 1476      18380 |    -110.01    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       63    7146.33  1401 / 1483      18680 |     -74.64    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       64    6936.17  1421 / 1498      18980 |     -67.49    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       65    6816.08  1446 / 1508      19280 |    -207.91    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       66    6301.33  1496 / 1546      19580 |    -106.47    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       67    6031.96  1460 / 1516      19880 |     -80.30    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       68    5868.05  1532 / 1577      20180 |     -57.93    15   299  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       69    5761.22  1517 / 1568      20479 |     -65.96    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       70    5675.31  1485 / 1547      20779 |    -166.90    15   296  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       71    5469.03  1499 / 1556      21075 |     -56.53    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       72    5326.69  1490 / 1563      21375 |     -60.00    15   292  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       73    5196.90  1489 / 1563      21667 |     -44.38    15   294  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       74    5135.68  1497 / 1564      21961 |     -36.83    15   299  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       75    5065.46  1498 / 1564      22260 |    -109.95    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       76    4929.80  1520 / 1579      22560 |     -96.56    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       77    4746.59  1473 / 1544      22860 |     -24.38    15   298  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       78    4709.48  1466 / 1537      23158 |     -26.40    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       79    4646.35  1474 / 1542      23458 |     -26.49    15   284  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       80    4615.04  1458 / 1529      23742 |     -25.07    15   276  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       81    4586.77  1443 / 1522      24018 |     -75.59    15   299  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       82    4445.81  1487 / 1555      24317 |     -30.00    15   242  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       83    4416.00  1461 / 1529      24559 |     -19.21    15   262  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       84    4388.88  1449 / 1522      24821 |     -19.07    15   255  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       85    4375.62  1422 / 1504      25076 |     -15.11    15   164  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       86    4368.73  1430 / 1504      25240 |     -63.03    15   272  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       87    4297.57  1424 / 1509      25512 |     -21.15    15   254  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       88    4268.49  1439 / 1526      25766 |     -15.27    15   178  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       89    4265.52  1437 / 1525      25944 |     -15.50    15   176  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       90    4261.29  1449 / 1530      26120 |     -18.71    17   204  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       91    4257.51  1448 / 1527      26324 |     -31.46    18   226  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       92    4218.86  1411 / 1501      26550 |     -30.15    15   225  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       93    4193.38  1436 / 1515      26775 |      -4.79    15   122  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       94    4191.13  1452 / 1529      26897 |     -11.97    17   144  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       95    4180.22  1419 / 1502      27041 |      -4.45    17   128  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       96    4179.23  1436 / 1517      27169 |     -12.70    17   163  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       97    4170.31  1413 / 1498      27332 |     -17.79    18   210  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       98    4152.13  1399 / 1490      27542 |      -5.89    24    72  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       99    4150.28  1395 / 1485      27614 |      -9.53    27    69  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      100    4149.84  1413 / 1500      27683 |      -7.90    31    64  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      101    4146.55  1401 / 1495      27747 |     -16.40    30   201  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      102    4133.13  1401 / 1490      27948 |      -9.53    45   114  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      103    4128.95  1377 / 1472      28062 |      -4.13    43    43  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      104    4128.85  1364 / 1460      28105 |      -5.59    44   128  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      105    4123.96  1367 / 1469      28233 |      -7.62    35    80  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      106    4118.93  1347 / 1449      28313 |      -2.05    35    60  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      107    4118.43  1337 / 1441      28373 |     -13.54    47    74  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      108    4115.94  1356 / 1452      28447 |      -8.50    50    88  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      109    4111.18  1319 / 1422      28535 |      -5.23    63    63  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      110    4110.10  1347 / 1441      28598 |      -4.24    60    70  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      111    4107.60  1316 / 1424      28668 |      -4.95    75    54  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      112    4107.09  1330 / 1437      28722 |      -2.29    80    42  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      113    4106.58  1327 / 1427      28764 |      -5.84    73    38  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      114    4105.11  1328 / 1432      28802 |      -9.50    80    46  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      115    4104.18  1327 / 1420      28848 |      -1.75    80    20  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      116    4104.08  1312 / 1412      28868 |      -2.49    80    12  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      117    4104.08  1312 / 1412      28880 |      -5.04    80     4  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      118    4102.33  1343 / 1440      28884 |      -3.53    80    26  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      119    4101.76  1314 / 1427      28910 |      -3.47    80    24  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      120    4100.32  1315 / 1424      28934 |      -3.15    80    40  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      121    4100.12  1332 / 1433      28974 |      -1.07    80    10  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |      122    4100.03  1295 / 1404      28984 |      -0.63    80    18  
TM 1191.390: Sol from proc: 1  val: 5615.000000 (prev best: infinity)  tree size/procd: 1/0  cand list ins/size: 1/0
BCP:     0 /     0     0 |       5615 9999999.00 9999999.00 |      123    4100.03  1300 / 1405      29002 |      -0.09    80     2  
BCP:     0 /     0     0 |       5615 9999999.00 9999999.00 |      124    4100.03  1300 / 1405      28549 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     1 /     2     1 |       5615    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:     1 /     2     1 |       5615    4100.03    4100.03 |      125    4100.08  1289 / 1416      28549 |      -0.60    80    10  
BCP:     1 /     2     1 |       5615    4100.03    4100.03 |      126    4100.07  1283 / 1410      28559 |      -0.49    80     4  
BCP:     1 /     2     1 |       5615    4100.03    4100.03 |      127    4100.05  1286 / 1411      28563 |      -0.20    80     6  
BCP:     1 /     2     1 |       5615    4100.03    4100.03 |      128    4100.05  1286 / 1409      28569 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     4 /     4     2 |       5615    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:     4 /     4     2 |       5615    4100.03    4100.03 |      129    4100.36  1275 / 1409      28567 |      -1.96    80    40  
BCP:     4 /     4     2 |       5615    4100.03    4100.03 |      130    4100.28  1273 / 1409      28607 |      -1.98    80    12  
BCP:     4 /     4     2 |       5615    4100.03    4100.03 |      131    4100.28  1273 / 1409      28619 |      -1.48    80     2  
BCP:     4 /     4     2 |       5615    4100.03    4100.03 |      132    4100.23  1279 / 1413      28621 |      -0.91    80     2  
BCP:     4 /     4     2 |       5615    4100.03    4100.03 |      133    4100.23  1279 / 1413      28623 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     7 /     6     3 |       5615    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:     7 /     6     3 |       5615    4100.03    4100.03 |      134    4100.49  1231 / 1374      28623 |      -3.19    80    27  
BCP:     7 /     6     3 |       5615    4100.03    4100.03 |      135    4100.41  1234 / 1376      28650 |      -3.12    80    14  
BCP:     7 /     6     3 |       5615    4100.03    4100.03 |      136    4100.40  1235 / 1377      28664 |      -0.97    80    12  
BCP:     7 /     6     3 |       5615    4100.03    4100.03 |      137    4100.38  1236 / 1379      28676 |      -1.03    80     4  
BCP:     7 /     6     3 |       5615    4100.03    4100.03 |      138    4100.38  1236 / 1379      28680 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    10 /     8     4 |       5615    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:    10 /     8     4 |       5615    4100.03    4100.03 |      139    4100.94  1167 / 1327      28680 |      -2.75    80    18  
BCP:    10 /     8     4 |       5615    4100.03    4100.03 |      140    4100.94  1167 / 1327      28698 |      -5.00    80    20  
BCP:    10 /     8     4 |       5615    4100.03    4100.03 |      141    4100.48  1202 / 1357      28718 |      -2.31    80    12  
BCP:    10 /     8     4 |       5615    4100.03    4100.03 |      142    4100.48  1202 / 1357      28730 |      -1.35    80     4  
BCP:    10 /     8     4 |       5615    4100.03    4100.03 |      143    4100.46  1202 / 1357      28734 |       0.00    80     0  
TM 1731.908: Sol from proc: 1  val: 5475.000000 (prev best: 5615.000000)  tree size/procd: 13/4  cand list ins/size: 9/8
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |      144    4100.48  1165 / 1331      28732 |     -26.81    19    81  
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |      145    4100.46  1172 / 1338      28614 |     -37.19    21    95  
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |      146    4100.46  1172 / 1338      28709 |     -45.22    23   136  
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |      147    4100.46  1172 / 1338      28845 |     -55.69    26   143  
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |      148    4100.46  1172 / 1338      28988 |     -26.19    34    72  
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |      149    4100.46  1172 / 1338      29060 |     -13.42    73    66  
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |      150    4100.46  1172 / 1338      29126 |     -16.68    80    50  
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |      151    4100.46  1172 / 1338      29176 |      -6.47    80    16  
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |      152    4100.46  1172 / 1338      29192 |     -13.87    80     8  
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |      153    4100.46  1172 / 1338      29200 |      -4.60    80     4  
BCP:    13 /    10     5 |       5475    4100.03    4100.03 |      154    4100.46  1172 / 1338      29204 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    16 /    12     6 |       5475    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:    16 /    12     6 |       5475    4100.03    4100.03 |      155    4100.99  1121 / 1297      29198 |      -1.53    80    30  
BCP:    16 /    12     6 |       5475    4100.03    4100.03 |      156    4100.95  1123 / 1299      29228 |      -1.48    80     8  
BCP:    16 /    12     6 |       5475    4100.03    4100.03 |      157    4100.94  1116 / 1293      29236 |      -1.48    80     2  
BCP:    16 /    12     6 |       5475    4100.03    4100.03 |      158    4100.94  1116 / 1293      29238 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    19 /    14     7 |       5475    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:    19 /    14     7 |       5475    4100.03    4100.03 |      159    4100.98  1123 / 1308      29236 |      -1.75    80    18  
BCP:    19 /    14     7 |       5475    4100.03    4100.03 |      160    4100.98  1123 / 1308      29254 |      -0.79    80     4  
BCP:    19 /    14     7 |       5475    4100.03    4100.03 |      161    4100.94  1124 / 1310      29258 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    22 /    16     8 |       5475    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:    22 /    16     8 |       5475    4100.03    4100.03 |      162    4101.07  1086 / 1276      29258 |      -0.34    80     8  
BCP:    22 /    16     8 |       5475    4100.03    4100.03 |      163    4101.07  1086 / 1276      29266 |      -0.02    80     2  
BCP:    22 /    16     8 |       5475    4100.03    4100.03 |      164    4101.07  1086 / 1276      29268 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    25 /    18     9 |       5475    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:    25 /    18     9 |       5475    4100.03    4100.03 |      165    4101.11  1078 / 1280      29266 |      -1.87    80    26  
BCP:    25 /    18     9 |       5475    4100.03    4100.03 |      166    4101.10  1078 / 1280      29292 |      -0.18    80    12  
BCP:    25 /    18     9 |       5475    4100.03    4100.03 |      167    4101.10  1077 / 1279      29304 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    28 /    20    10 |       5475    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:    28 /    20    10 |       5475    4100.03    4100.03 |      168    4102.60  1075 / 1280      29304 |      -1.20    80    18  
BCP:    28 /    20    10 |       5475    4100.03    4100.03 |      169    4102.59  1071 / 1276      29322 |      -3.17    80     6  
BCP:    28 /    20    10 |       5475    4100.03    4100.03 |      170    4102.09  1072 / 1277      29328 |      -1.35    80    29  
BCP:    28 /    20    10 |       5475    4100.03    4100.03 |      171    4102.08  1082 / 1286      29357 |      -0.23    80     8  
BCP:    28 /    20    10 |       5475    4100.03    4100.03 |      172    4102.07  1082 / 1286      29365 |      -0.08    80     2  
BCP:    28 /    20    10 |       5475    4100.03    4100.03 |      173    4102.07  1082 / 1286      29367 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    31 /    22    11 |       5475    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:    31 /    22    11 |       5475    4100.03    4100.03 |      174    4102.68  1075 / 1287      29363 |      -2.57    47    52  
BCP:    31 /    22    11 |       5475    4100.03    4100.03 |      175    4102.63  1054 / 1267      29415 |      -1.01    80    20  
BCP:    31 /    22    11 |       5475    4100.03    4100.03 |      176    4102.63  1056 / 1269      29435 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    34 /    24    12 |       5475    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:    34 /    24    12 |       5475    4100.03    4100.03 |      177    4113.84  1057 / 1275      29435 |      -1.69    36   103  
BCP:    34 /    24    12 |       5475    4100.03    4100.03 |      178    4113.78  1055 / 1274      29538 |     -10.00    62    42  
BCP:    34 /    24    12 |       5475    4100.03    4100.03 |      179    4113.40  1039 / 1258      29580 |      -1.15    76    44  
BCP:    34 /    24    12 |       5475    4100.03    4100.03 |      180    4113.33  1048 / 1266      29624 |      -2.01    80    10  
BCP:    34 /    24    12 |       5475    4100.03    4100.03 |      181    4113.33  1048 / 1266      29634 |      -0.34    80     2  
BCP:    34 /    24    12 |       5475    4100.03    4100.03 |      182    4113.33  1048 / 1266      29636 |       0.00    80     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    37 /    26    13 |       5475    4100.03    4100.03 |        -          -            -          - |          -     -     - 
BCP:    37 /    26    13 |       5475    4100.03    4100.03 |      183    4113.97  1042 / 1270      29636 |      -8.30    70    41  
BCP:    37 /    26    13 |       5475    4100.03    4100.03 |      184    4113.80  1042 / 1266      29677 |      -0.97    80    35  
